id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
628212984717066951,Appartement in Amsterdam-west met groot dakterras,49485203,Maud,De Baarsjes - Oud-West,52.373688,4.862208,Entire home/apt,100,3,1,2022-05-29,0.1,1,72,1
619327536819067104,"Bohemian Apartment & Atelier. Light, Clean, Joy",56174193,Joyce,Osdorp,52.35466,4.79716,Entire home/apt,200,2,5,2022-10-24,0.54,1,50,5
603615957471524452,Enchanting parkview penthouse w/fireplace&terrace!,453991545,Rick&Natalia,Oud-Oost,52.36054,4.92506,Entire home/apt,400,2,6,2023-01-03,0.76,1,81,6
628589945973519902,Canalhouse apartment - topfloor,20767771,Fidel,De Baarsjes - Oud-West,52.369946,4.871509,Entire home/apt,173,3,34,2023-02-22,3.67,1,23,34
604136334161347635,Flow: four persons Room,140428579,Moos,Centrum-Oost,52.37229,4.91209,Private room,161,1,25,2023-03-05,2.44,1,230,25
604710022784237976,Lovely 2-bedroom apartment in Amsterdam West,29040298,Paulien,Bos en Lommer,52.37878,4.842428,Entire home/apt,280,3,6,2022-10-03,0.59,1,0,6
619434616437146940,Private city center apartment with balcony,457441733,Nicola,Bos en Lommer,52.38299,4.85213,Entire home/apt,185,2,2,2022-12-31,0.21,1,11,2
628811916868464597,★★ COMFORTABLE 2BR APARTMENT @ NDSM | AMSTERDAM ★★,46691672,Eva & Kobe,Oud-Noord,52.39762,4.90433,Entire home/apt,194,3,24,2023-03-05,2.9,9,177,24
628846330378666904,"Room in stylish cozy apartment, big sunny balcony",457049780,Florine,De Baarsjes - Oud-West,52.370567,4.860956,Private room,150,3,8,2022-08-23,0.84,1,137,8
619478604219809197,Beautiful new apartment close to the Jordaan,4161017,Bart,Westerpark,52.384853,4.87092,Entire home/apt,150,3,5,2022-10-31,0.52,1,0,5
605610375296246237,Bright and spacious 90m2 apartment with balcony,6588890,Teus,Oud-Oost,52.356075,4.922009,Entire home/apt,300,3,4,2022-07-30,0.46,1,13,4
619585012839231140,Luxurious & light appartement with rooftop terrace,12750410,Emma,De Pijp - Rivierenbuurt,52.34623,4.90888,Entire home/apt,200,2,6,2023-01-02,0.71,1,0,6
629329986469778119,Stylish 3 floors + rooftop Apartment in Amsterdam,18184896,Marit,De Baarsjes - Oud-West,52.36589,4.87765,Entire home/apt,349,2,7,2022-06-30,0.73,3,8,7
605621330870905184,"Solo Traveller's room in Amsterdam, Free bike",184377695,James,De Baarsjes - Oud-West,52.35931,4.852,Private room,170,1,3,2022-08-11,0.34,2,236,3
629488329829725670,★ COMFORTABLE & PRIVATE STUDIO @ NDSM AMSTERDAM ★,46691672,Eva & Kobe,Oud-Noord,52.39791,4.90472,Entire home/apt,125,3,15,2023-02-09,1.81,9,245,15
619736835160496322,Grachtenpand in rustige straat vh Spiegelkwartier,6522776,Tjebbe,Centrum-Oost,52.36433,4.88828,Entire home/apt,329,5,11,2022-12-26,1.1,1,73,11
606160171244418596,house with garden 20 min from center :),42343390,Maura,Geuzenveld - Slotermeer,52.3747,4.83217,Entire home/apt,205,3,2,2022-12-30,0.29,1,8,2
629514341698704548,★ MODERN ★ PRIVATE STUDIO @ NDSM AMSTERDAM ★,46691672,Eva & Kobe,Oud-Noord,52.39798,4.90599,Entire home/apt,125,3,21,2023-01-23,2.53,9,173,21
629517117901263593,★ 6P | FAMILY ACCOMMODATION | 3 BR | 2 BATH ★,46691672,Eva & Kobe,Oud-Noord,52.39776,4.90605,Entire home/apt,400,3,1,2022-07-20,0.13,9,0,1
630102114392061014,"Charming apartment in prime location ""de Pijp""",47445311,Laurien,De Pijp - Rivierenbuurt,52.353683,4.892567,Entire home/apt,457,3,7,2023-01-02,0.76,1,49,7
630800519680560015,Luxurious apartment on central & quiet location,16410802,Malou,Centrum-Oost,52.37253,4.9221,Entire home/apt,358,2,11,2023-02-25,1.19,1,221,11
631013043588324705,"Well located, spacious appartment!",48542729,Abel,De Baarsjes - Oud-West,52.37196,4.858412,Entire home/apt,180,1,1,2022-06-06,0.11,1,0,1
620061441154294012,Lovely amsterdam center apartment with balcony,417605616,Berend,De Baarsjes - Oud-West,52.37182,4.8476,Entire home/apt,185,2,5,2022-12-24,0.53,1,166,5
606427189986295048,Room Aris (not suitable for parties),176320082,Lucio,Centrum-Oost,52.3728,4.90105,Private room,98,1,34,2023-01-27,3.17,6,336,34
606983846908298714,Appartement in het centrum.,7017367,Paul,Centrum-Oost,52.3707137,4.9216113,Entire home/apt,120,7,1,2023-02-19,1.0,1,30,1
620126915169913943,Central APT w WiFi & Rooftop terrace @ De Pijp!,67753142,Cecile,De Pijp - Rivierenbuurt,52.35582,4.89001,Entire home/apt,159,7,6,2022-12-31,0.69,3,23,6
631521216552263082,"Cosy, fresh & clean apartment in hip area",236195685,Daniel,Oostelijk Havengebied - Indische Buurt,52.36366,4.94222,Entire home/apt,261,3,14,2022-11-19,1.5,1,270,14
631566135506016359,Design apartment with canal view,19282118,Tom,Centrum-Oost,52.36108,4.895856,Entire home/apt,210,3,3,2023-01-14,0.32,1,0,3
620300645991217566,Amsterdam city centre,184059790,Brigitte,Centrum-Oost,52.35908,4.88889,Entire home/apt,150,3,3,2022-09-18,0.39,1,5,3
608543359574934151,Landelijk in de stad,5994388,Yvonne,Oud-Noord,52.40081,4.91768,Entire home/apt,115,4,3,2023-02-08,0.3,1,0,3
608643196550441452,Unique spacious place in “the Pijp” with garden!,11791443,Thamar And Julius,De Pijp - Rivierenbuurt,52.35516,4.89103,Entire home/apt,390,2,5,2022-09-12,0.58,1,61,5
620327003425007313,Modern studio next to Amstel river in de Pijp,457636823,Zoey,De Pijp - Rivierenbuurt,52.35209,4.90352,Private room,100,2,25,2022-12-17,2.56,1,0,25
631833267350822367,Stylish appartment in central Amsterdam,23096184,Charlotte,De Pijp - Rivierenbuurt,52.356407,4.895645,Entire home/apt,360,2,6,2023-01-02,0.73,1,10,6
631858155416835277,Amsterdam 58m2 appartement avec beaucoup de charme,5299475,Morgan,Oostelijk Havengebied - Indische Buurt,52.3587,4.93885,Entire home/apt,211,1,1,2022-09-26,0.18,1,35,1
620791317656580444,"Hot & Cold tub,bbq &sunny roof terrace w.360 views",2832989,Shona,Oud-Oost,52.36412,4.93097,Entire home/apt,450,2,3,2022-07-03,0.31,1,0,3
620872818347131382,Cosy apartment in Oud-West area,33568711,Stephanie,De Baarsjes - Oud-West,52.36291,4.86253,Entire home/apt,130,1,6,2022-08-01,0.64,1,0,6
609374811502384994,"Bright, Spacious Apartment  in Amsterdam West",48599375,Francisco,De Baarsjes - Oud-West,52.36663,4.85661,Entire home/apt,295,3,1,2022-06-18,0.11,1,7,1
621487489527488171,1 bedroom studio in Amsterdam,7154335,Loekie,De Pijp - Rivierenbuurt,52.34496,4.90574,Entire home/apt,164,2,4,2022-09-18,0.57,1,2,4
632250481384780225,Spacious home for family and baby/toddler + garden,7942509,Olga,De Pijp - Rivierenbuurt,52.34701,4.90175,Entire home/apt,364,4,1,2022-06-19,0.11,3,0,1
609769420735034364,Spacious appartment with park view and two floors.,5499961,Anne-Marie,Geuzenveld - Slotermeer,52.37991,4.83089,Entire home/apt,165,1,5,2023-01-28,0.83,1,0,5
632282604861155322,Spacious Canal House in cultural heart Amsterdam,18184982,Madelon,De Pijp - Rivierenbuurt,52.35699,4.88933,Entire home/apt,250,2,4,2022-08-06,0.48,1,0,4
621500547074685687,Lovely 1 bedroom apartment in Amsterdam,6149691,Emma,Bijlmer-Centrum,52.31351,4.95587,Entire home/apt,100,2,6,2023-02-26,0.72,1,11,6
609888073187351595,"City villa in Amsterdam, close to centre.",455302001,Erwin,De Aker - Nieuw Sloten,52.34355,4.82197,Private room,89,3,1,2023-02-25,1.0,2,276,1
621544295248183694,Comfortable 1-bedroom in the heart of the city,203692325,Joep,Centrum-West,52.37075,4.88785,Private room,85,10,1,2022-06-18,0.11,1,0,1
621569403328965988,"Cozy apartment in ""De Pijp"" with a lovely garden.",142956314,Cheyenne,De Pijp - Rivierenbuurt,52.35552264193582,4.896215312182903,Entire home/apt,199,3,7,2022-09-26,1.06,1,0,7
609918046357545444,"Cozy, fully renovated 3rd floor apt by the canal!",70542177,Stamatina,Oud-Oost,52.36541,4.93054,Entire home/apt,210,3,9,2022-09-25,0.99,1,0,9
632528409759273128,Nice apartment in trendy Pijp area,50308833,Eva,De Pijp - Rivierenbuurt,52.35764,4.89934,Entire home/apt,225,4,3,2022-09-12,0.32,1,34,3
632596652995360913,Hidden gem next to the citycenter with green view,65201088,Lopa,Westerpark,52.39218,4.87173,Entire home/apt,195,3,6,2022-08-28,0.79,1,37,6
610660218154192492,Huis met privé tuin in Amsterdam West!,52241312,Maria,De Baarsjes - Oud-West,52.36474,4.85611,Entire home/apt,365,2,7,2022-10-25,0.77,1,344,7
611331609809724660,Prachtig huis met 3 slaapkamers en tuin voor gezin,47367733,Roland,Watergraafsmeer,52.354930251526206,4.932707786560058,Entire home/apt,350,3,3,2022-10-18,0.42,1,27,3
622218188044036444,Hip apartment with balcony near Vondelpark,458024430,Casper,Zuid,52.3486,4.84845,Entire home/apt,249,2,7,2023-01-01,0.74,1,41,7
632640115845145187,"Bright, canal-side, central, renovated 1BR in AMS.",7778299,Chris,Centrum-Oost,52.36138,4.8869,Entire home/apt,300,1,23,2022-12-16,2.41,1,300,23
633247292403798254,Happy in the Netherlands,314641727,Gerard,Gaasperdam - Driemond,52.30662,4.97384,Entire home/apt,197,4,3,2022-08-07,0.38,1,210,3
635970705895891795,Appartment Amsterdam centre - Oud West (garden),53568111,Noortje,De Baarsjes - Oud-West,52.367195,4.873289,Entire home/apt,249,2,1,2022-09-28,0.18,1,73,1
622267239222494892,Luxurious ground level apartment nearby Jordaan,458035736,Teun,Westerpark,52.38174,4.87094,Entire home/apt,110,3,6,2023-01-02,0.76,1,4,6
622354510554545290,Appartement 80m2 with garden close to the Jordaan,88264983,Maarten,Bos en Lommer,52.37502,4.86127,Entire home/apt,200,7,2,2022-09-16,0.23,1,7,2
633354846526546363,Ruim appartement in Amsterdam met eigen tuin,66882400,Doortje,De Pijp - Rivierenbuurt,52.3568,4.90213,Entire home/apt,319,2,6,2022-10-15,0.71,1,4,6
636051077206209059,Beautiful 1-bedroom apartment with garden,448368781,Franklyn,Centrum-Oost,52.36265,4.91133,Entire home/apt,157,7,8,2022-11-12,0.91,5,0,8
636170500831766164,Fantastic family apartment,5781246,Maxim,De Pijp - Rivierenbuurt,52.340794,4.90883,Entire home/apt,300,3,4,2022-11-13,0.49,1,0,4
633796315749177482,Appartement in centrum van Amsterdam,138268886,Annelieke,Centrum-Oost,52.36959,4.92423,Entire home/apt,240,4,2,2022-08-25,0.29,1,2,2
622370936983280713,Private cozy room in spacious and modern apartment,133557584,Patricia,Buitenveldert - Zuidas,52.32323,4.86022,Private room,150,2,9,2022-10-06,0.9,1,0,9
636633506696617255,Classic and spacious appartment with roof terrace,38421902,Jenny And IJsbrand,Watergraafsmeer,52.353912,4.931105,Entire home/apt,413,3,7,2022-11-06,0.82,1,86,7
622883636641280046,Cannabis Freindly The Lux Apartment first floor,429206111,Marcel,Centrum-Oost,52.364788,4.880334,Entire home/apt,306,1,11,2023-02-18,1.09,9,339,11
622889907692989569,Cannabis Friendly The Blake third floor,429206111,Marcel,Centrum-Oost,52.364899,4.880656,Entire home/apt,307,1,20,2023-02-21,2.43,9,355,20
622898739563785366,Cannabis Friendly The Lux Ground Floor 240 M2,429206111,Marcel,Centrum-Oost,52.364788,4.880334,Entire home/apt,371,1,4,2023-02-16,2.31,9,57,4
633897525764451161,High-end boutique studio near city center!,460700360,Elias,Slotervaart,52.36048,4.84079,Entire home/apt,123,7,5,2023-02-16,0.82,4,102,5
636699563228584908,Lovely 3-bedroom apartment + sunny rooftop terrace,47081811,Karin,Zuid,52.3522254,4.8619324,Entire home/apt,300,2,8,2022-10-18,0.95,1,10,8
633913568632069213,Spacious typical A'dam style house with terrace,401798659,Jade,Zuid,52.35284,4.848208,Entire home/apt,220,4,3,2022-07-30,0.38,1,67,3
622947567186451732,The Lux Penthouse,429206111,Marcel,Centrum-Oost,52.36419,4.88113,Entire home/apt,357,1,18,2023-02-21,1.79,9,337,18
636705051253407371,Penthouse Loft Amsterdam Central,230276731,Matthew,Centrum-West,52.37561,4.89888,Entire home/apt,380,3,9,2023-02-19,1.03,1,91,9
623038399611231664,"garden apartment, Amsterdam",15669008,Ilana,Buitenveldert - Zuidas,52.32699966430664,4.874083042144775,Entire home/apt,144,1,46,2023-02-28,5.09,1,287,46
633981715600855011,Lovely 2-bedroom garden flat for couples/families,5748724,Nathalie,De Pijp - Rivierenbuurt,52.34735,4.90965,Entire home/apt,255,2,11,2023-02-27,1.53,1,35,11
637434837344309279,Lovely bright 1-bedroom apartment in Amsterdam,6157494,Laura,Zuid,52.35145,4.86245,Entire home/apt,200,5,4,2022-11-06,0.52,1,81,4
633992329859944866,"Great appartement in Amsterdam,perfect for family",18857065,Anne- Marijn,Watergraafsmeer,52.3518,4.94658,Entire home/apt,150,3,1,2022-10-29,0.23,1,70,1
623095365139533824,Lovely one bedroom condo in heart of Amsterdam,427782633,Catherine,Centrum-Oost,52.35886,4.89038,Entire home/apt,271,1,5,2022-09-14,0.52,1,60,5
637469981849567008,Authentic cosy houseboat in central Amsterdam,180008249,Timo,Centrum-Oost,52.36628,4.89991,Entire home/apt,299,2,9,2022-09-25,0.97,1,0,9
634037702311900712,Lovely 1-bedroom loft in centre of Amsterdam,345326420,Ela,Westerpark,52.38413,4.87861,Entire home/apt,129,1,5,2022-10-23,0.58,1,69,5
634453552898272361,Spacious luxury apartment with office and balcony,121447753,Bob,De Pijp - Rivierenbuurt,52.347,4.90665,Entire home/apt,315,5,2,2022-11-23,0.37,1,269,2
637657337500553660,Top-notch apartment in central Amsterdam,9846503,Omer,Centrum-West,52.37239,4.8784,Entire home/apt,347,3,2,2022-08-03,0.23,1,124,2
634500302530763250,Lovely bright studio in Amsterdam-Noord.,8880486,Özlem,Noord-West,52.40665,4.91826,Entire home/apt,160,2,5,2022-07-09,0.54,1,306,5
637673199251857238,Bright Amsterdam apartment in lovely area,29934639,Femme Jasmijn,De Baarsjes - Oud-West,52.36985,4.8609,Entire home/apt,265,3,4,2022-11-09,0.55,1,313,4
634658970983492753,Bright and spacious apartment right in the center,4248038,Anna,De Baarsjes - Oud-West,52.3608963,4.8627746,Entire home/apt,285,2,4,2023-01-01,0.66,3,0,4
638072644058120881,Spacious 2-bedroom apartment in city centre,448368781,Franklyn,Centrum-Oost,52.36117,4.90925,Entire home/apt,207,7,2,2023-01-09,0.49,5,7,2
623969554395941075,Amazing apartment with roof terrace in Amsterdam !,57404411,Pablo,De Baarsjes - Oud-West,52.36127,4.85851,Entire home/apt,400,5,11,2022-09-25,1.21,1,246,11
638234848994365972,Beautiful 3 story family house with roofterras,76416726,Maaike,Zuid,52.35263,4.84752,Entire home/apt,310,3,8,2022-10-31,1.06,1,2,8
624361694628229454,Cosy appartement in non-tourist area near centre,138944206,Jamy,De Pijp - Rivierenbuurt,52.34417,4.90652,Entire home/apt,150,2,11,2022-12-11,1.15,1,10,11
624601185298388512,Appartement in t groen met gratis parkeerplek,6912587,Manon,Slotervaart,52.35355573351997,4.836907361376941,Entire home/apt,150,1,5,2022-12-11,0.77,1,1,5
634803664670356817,"Stunning Amsterdam apartment, perfect location",89743823,Ben,De Baarsjes - Oud-West,52.36425,4.87517,Entire home/apt,430,2,5,2023-01-01,0.57,1,0,5
638241595563240026,"| Central, Modern & Clean APT @ AMS City Center |",67863911,Gerard,Centrum-West,52.37627,4.89619,Entire home/apt,130,5,15,2023-01-02,1.91,1,6,15
625019539180988502,"Ruim huis, in rustige buurt dicht bij het centum.",7725994,Henk,De Baarsjes - Oud-West,52.36583,4.86538,Entire home/apt,260,3,5,2022-08-27,0.59,1,42,5
638891482891413528,Bright and spacious apartment with roof terrace,60130328,Flip,Westerpark,52.3771962,4.8732163,Entire home/apt,246,3,6,2022-11-21,0.89,1,197,6
635218170897743404,"Well connected, 1 bedroom rental in Amsterdam",396303430,Stephanie,Bos en Lommer,52.37286,4.84702,Entire home/apt,150,3,3,2022-11-13,0.52,1,75,3
638923253439976801,A new renovated apartment in an upcoming area!,317399608,Jane,Bos en Lommer,52.37792,4.84953,Entire home/apt,247,3,3,2022-09-18,0.36,1,40,3
635223879740561735,Loft | Plantagebuurt | Amsterdam City Centre,12513213,Joris,Centrum-Oost,52.36528,4.91179,Entire home/apt,190,2,11,2023-03-05,1.22,1,139,11
625143195003249879,"Mooi, nieuw, luxe appartement in hartje Amsterdam",431250038,Britt,De Baarsjes - Oud-West,52.36233,4.85435,Entire home/apt,414,2,2,2022-07-14,0.22,1,364,2
638924385323624315,Lovely studio room next to beautiful Westerpark,9550824,Ashley,Westerpark,52.38368,4.87232,Private room,140,2,19,2023-02-12,2.08,1,9,19
625144301180122709,Modern & bright apartment with rooftop terrace,34029053,Luke,Oud-Oost,52.35633,4.90936,Entire home/apt,300,2,7,2023-01-01,0.75,1,0,7
625202116347650320,2 bedroom apartment with backyard and free parking,24046906,Çağdaş,Noord-West,52.423717,4.885908,Entire home/apt,233,1,9,2022-07-13,0.92,1,0,9
635413199725713899,Beautiful condo in Amsterdam,2565378,Roel,De Baarsjes - Oud-West,52.36201,4.85366,Entire home/apt,150,3,6,2022-08-27,0.79,1,0,6
635568307239684295,"New appartement with 1 bedroom, 2 office spaces",13588480,Fleur,De Pijp - Rivierenbuurt,52.35133,4.90637,Entire home/apt,300,3,4,2023-02-13,0.49,1,58,4
648440793717449695,Beautiful appartement in the heart of Amsterdam,103701771,Tamara,De Baarsjes - Oud-West,52.3724311,4.8740275,Entire home/apt,350,3,4,2022-11-12,0.59,1,28,4
648511264007935167,Cozy and artistic apartment in Amsterdam,399712993,Aten,Westerpark,52.38682,4.8802,Entire home/apt,125,2,4,2023-02-05,1.02,1,8,4
649074843359124203,Private rooms 38 sqm in canal house.,464101068,Cees,Centrum-West,52.36722,4.88399,Private room,157,1,67,2023-03-07,7.61,2,33,67
635933194690460544,Appartement in Amsterdam Oud-Zuid,102392797,Saskia,Zuid,52.34662,4.8657,Entire home/apt,300,2,8,2022-10-14,0.91,1,43,8
639142942062674638,Uniek appartement aan de Amsterdamse gracht.,269066421,Robin,Westerpark,52.384457,4.878716,Entire home/apt,307,1,3,2023-01-01,0.82,1,69,3
649101816251286416,Quiet bedroom in canal house.,464101068,Cees,Centrum-West,52.36762,4.88266,Private room,122,1,83,2023-03-05,9.4,2,0,83
639477192187627436,Spacious Amsterdam Loft near Central Station,95179496,Karel,Westerpark,52.38875,4.88148,Entire home/apt,450,3,7,2022-09-26,0.91,1,113,7
639667369450249097,"1x Bedroom, shared Terrace, BBQ, 2 floors, 120m2",1177084,Philip,Zuid,52.35046,4.85822,Private room,120,2,2,2022-09-04,0.24,2,0,2
639892362181621348,Beautiful 4 person apartment in east,25671806,Maarten,Oostelijk Havengebied - Indische Buurt,52.3590276,4.9348355,Entire home/apt,293,2,10,2023-02-26,1.15,1,12,10
640166611668844179,70 sqm Private Luxury Apartment Center Amsterdam,234327127,Mats,Centrum-Oost,52.3711821,4.911608999999999,Entire home/apt,244,2,7,2023-01-01,0.81,1,0,7
640513271677293480,Central | Clean | Cozy APT & Roof Terrace @ DePijp,49154714,Reiner,De Pijp - Rivierenbuurt,52.35747,4.89764,Entire home/apt,132,5,14,2022-12-28,1.71,4,10,14
640948397260928654,Raam Studio 1,462327192,Daniel,Centrum-West,52.36717,4.88184,Private room,77,2,27,2023-02-20,3.2,2,331,27
640979169940307267,Raam Studio 2,462327192,Daniel,Centrum-West,52.3665,4.88182,Private room,77,2,33,2023-02-27,3.96,2,331,33
641058574307869532,City centrum private studio 14,449825081,Dario,Centrum-West,52.37664,4.89551,Entire home/apt,133,1,68,2023-03-06,7.42,3,149,68
641070931390173206,Authentic Appartment near Vondelpark,24437543,Madelon,De Baarsjes - Oud-West,52.36248807711078,4.866484701633453,Entire home/apt,139,100,3,2022-08-23,0.39,1,90,3
641161606851273760,Groot luxe appartement midden in Amsterdam,102772074,Rens,Centrum-West,52.37178,4.89606,Entire home/apt,220,2,8,2023-01-29,0.98,1,116,8
641193909139000503,Design appartement Amsterdam Oost,58027511,Marloes,Oostelijk Havengebied - Indische Buurt,52.36553,4.9374,Entire home/apt,298,2,5,2022-10-09,0.62,1,311,5
642723101979535783,3-Floor Luxury Apt in Cozy Street in Center of AMS,15679848,Martin,Westerpark,52.38916,4.881,Entire home/apt,439,4,3,2022-08-08,0.37,1,37,3
643146865148884150,Beautiful double-grounded house near city centre,143521261,Lodewyk,Westerpark,52.39085,4.87557,Entire home/apt,440,2,2,2022-12-28,0.43,1,22,2
